Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encripted,RAM_Size_Encrypted
Asus,3.835917536922537,4,1000,14.295858628880625,3.0923383250314984,31967.607631536364,cc5d53247bb05bf452e7a6fb5f299dd4e7b77719007d2f200ab2fb497c02e29c,gAAAAABoGROXE6qElh_9Rnc9hI5ezfpPnJ_TEoiINszgEC49qVKaCT1UnDRmGEvSURSL8BArEVpMNhYTQIQivUHHQfgCZvQGF5J5WkLi_ND2DdqgU8OUTf4=,gAAAAABoGROXZHbeePOZN9RW1XyKkSbEquLyCk7X6i2uVOMZAEcnJbiR-RiNgZ6yuarNoF7edjlLQ0OqzDFLipugl7wBdJ_4Cw==
Lenovo,3.813921282266941,32,512,12.871904121958512,3.6986450472578496,18534.108629919712,06b3c6ca37e5fef3ba7f69c3b11f896842f0e9f4bfba72137e429be10171e1d4,gAAAAABoGROX2g4tG_-OdDgbUz9wW8jee0DA1xwJVR4mAVQ9G97p9yyW58BR-CF14U7Mv1P6h8ZHX7uPMPmzTl73IcvkbcMIrdVPqT4fjzjeJDo_YFrqqyk=,gAAAAABoGROX6dTbB0dUbBELL22rz0LFW71lxc4StIX5mE5v0a3_vTgMVrXaX-LTO1AQS5H4Hnm5naDhka_yRUi8gn5z0NGYYg==
Acer,2.6270984285103305,8,512,13.895002521412165,2.018772413079411,17495.98363758707,1c3514d02fadb490459d0621f8dbb4840dad5e1467ec32970d1c56ec0a074452,gAAAAABoGROX27HEzGgWCaQHDu6WQz91fiCR1SZPy8IJ81-_oKo-L5w4evpBjNHNi1tsBneiF0iaTbgUlXRxjNcjvQ6PfMlZPz4c6TbwYzI5BP4gzjZ3ipU=,gAAAAABoGROXJ6jKPneyXZ5KSovVhhAS466fFcXZYxbArsr07m0s8tSqNOIFEfK2vzzHCzXgaFSbBGQnnh6e1PFJHGGBu9GhQQ==
HP,1.783095114601888,16,256,14.040035893896476,2.1856571050414257,9731.982415267874,befd86541b00a1beea95c3c064e3b21738217b541cea9ae39e76d682df68a607,gAAAAABoGROXr-VxqKh6WfNEsOd7iYwC2z3Q1ZCKPEIxN8gO_ErYJ6fSca7EoTYZsV3wyjNm-BwKk3HwYnW0M57PtARhJnYFpF2ZoeGhv6R0wta5mY6wpkE=,gAAAAABoGROXd3HAmwZ-EV5beJgszamOf3Ye9mNqrnsQjDhy9poLUT6xxu6Cfdxzyd8nhKrEGTU_MLO8LN1rYd2fXwb1_0urmg==
Asus,3.962102997405837,8,256,13.323423627068577,3.6061038235449536,9831.389961542602,a32e8112ad4cca6a4c5b4678e9a84823ea26fe724850bb8cd552aa77253725ac,gAAAAABoGROXCBieleXkHuB-bGKqXRu7oLsDOqWCo-BlqmgxMehv-4y1ZHZCTvbrxQSWFeb6VOkiI0qD4E1EGbBIJWj46lRe-VGkVhA_-adSPYovOqxVMdQ=,gAAAAABoGROXc1_YvvVk8iOj4wl5gcjk2gC_qpRbSHJ9jcTIY2RNZur_iqZfbXT_XpuBD3yk-lNGtAHlVWXbs6UIIdagDxmYxQ==
HP,3.5972452161148354,32,256,16.439433264032978,3.698214939344495,11038.928125612205,4420f8ed435ae6dc11e3dc607559dac0f8f97e03fb44dfdbee0d3cad3dfdba7e,gAAAAABoGROXrj93-Vq6FbUGLvBlyViborEW5A-3huRd9vB0L0KOPlh_gS3XYJ-mXztqFSbJKACsAUZbMkR-r01Hg2N1lyvDWjMIl1OUirjaiYwROLBLPYY=,gAAAAABoGROXkrnF8eSgxDfz857AJbWW1axcBv_oYd6khH5v45kzWkxp_Xp4v_CaGrjxp1H8ZnD6_3nBWf6Ma9Eabh7Ap8oLrg==
Asus,1.8116567030081672,16,256,11.096371189886035,4.254358833378031,8971.512504748447,da2d995346a35c31f2cb036ddd79a0f5a9a4140da81b88c8c7419a60fef40691,gAAAAABoGROXMusAz3xStGRmLGQ98iMBh6w5AUIWsqXvDl9Ea9YIEHK1JfPQKKPw1p128zp5OZJwCFJm6AGaEV26IdbfBoWG90KxVoKbH_F1kzuz-9HvF6k=,gAAAAABoGROX-ABWXUR6stjZlvdGAtEBrvpScUwjp1m1MYTpiOejdc7ROlFei5HqXvWPC9z9276D2147S79-7V6-eB7zenlmXQ==
Acer,3.802104706543431,32,256,15.693027578547476,2.3958959588718853,10915.05717304083,d8763bc92b2968e21aba7a08f16922ca22d9c5248a821c374ced1c8603cde768,gAAAAABoGROXO_493KWMXQimtL9NR47XyCwgzom3oEJQP2kDjnpkae6HCA_egEFI3MZrLAYdwpYj8UhAYbmuKBr5xkJHItVG4ccGZ04z6boxOIIHcRzN1xk=,gAAAAABoGROX1TvBdaL2wzCBGRVXP4YkV9CRXE1VA4eTRoPItbR4fF1ycle6YMhpXbUZ1JC9FIchPq7cHHXB7hnVsJtzMH64Fg==
Dell,3.674740905155321,16,256,11.746296987447948,3.539549251270336,9637.891638203962,00efcb1507b5ab10a2e80b37f59ea694bd3b66f7ad09eb9310f3cf9b61bbc826,gAAAAABoGROXQ7vd7h9ws7_omVHPUZv9qisO2iUkxM6q7obYmoI5Fmz-5sFmpCUAed_Q3JAIq-PfLNtrm-bRkD3iAEA73l6ab41mQ5WOIEDoV3V72ZVybiA=,gAAAAABoGROX0n5y8benn3j9j-oqrsT9SngzWzeEuBiWfEabLaoiOtrf-GpeBGsRLHf5kyqjuDGOCztZs9I53YDapvn0Ib5T4g==
Asus,2.79709514281518,16,256,15.785284163223196,2.5833429332950657,9593.110592180388,930869f03827b8fa2e51641ee24f5bddb5e01a20a0d0575dad7f009c3f54e02d,gAAAAABoGROXg7aCbiUS1vFuDL1JuClIebeXtc_TbmZful9rQUvgUxh7DHvyockwL6yqTR9hd4GW0W8xr3rf0XHNwB3skF_PXmexJL4gGEHDkWTl8JR4hi4=,gAAAAABoGROXniRuznWqROu1q0y6dzhUOc1BeoHg8y8fWz9ObDQqSHr-szyX4gjLNwZdeGS3d50bWpimWbbhIPiwAkiO_3k2pQ==
HP,2.9781885893623232,16,1000,14.695471494060328,2.279588358688084,31965.356609806408,02ef9675ecf6c0700c0986428113b2d9f188e11c68256e5bffd9d5d19577984c,gAAAAABoGROXjQUKDPuf1skSvMA-luMyfKQ-7ErLr2Y4tHzrNf1I_GGWBlkvKxZQtJlScNUeCzoB2h3mGhfwBTMnxCPiECXCEEz1_gpodt8vLS4ditGrHTU=,gAAAAABoGROXswTwwwsCzp4bFG13nTXnxOFS0oxHuonnvt55Ko1cSOdLr2FxnUhJdWYfJdKVF6A8rforCwBWIW5_JRI6uguB9g==
Acer,2.4975067596753258,16,1000,16.059668545618415,3.231487382181664,32025.836689022144,fb3010b57354259609e2272ea204296bd8b47c3d478f52bcd58c35afae20ee9b,gAAAAABoGROXMOMi_eoUN8uS8hY-ubPi9lsdqNKUw3IFYA5lCuDKRSjCTLmpa187I2Ly-Cnr5WudQSmLu6hZ_zmEQa10yXpyVmUIp0fUAeCA1uVNtIOP65I=,gAAAAABoGROXHOJxw6XwMsXEt5uqesjAX7pyA5BfkfFEIrQEL9AuJJUAeKsLpVE2yMkh9RjSGO4ASbboYaMdQtniCsl0EUUDRA==
Asus,1.6369040970550783,32,1000,11.585085953845384,2.490009944267172,32764.274431192796,cbae35da1050476bf6a78fd4f3dced832ea62d45e530cfadb2ef28a46a34e3e0,gAAAAABoGROXZkLGMKDH-1BqAujgD3drR9z7PwhAuTR3Cyw2xpzHsOMrIwppC2SXsWTZuAUiuGyHHdRpO6uh5MfqL_NbMeomRRdqc8YTcVUxv0BYSGS28H4=,gAAAAABoGROXt1F_fYY-lAwyK2X7lm_ttym_xg_UmkQqo5IMbsqZ5zB1B1gcl_XH7o30L6y5nKXXkLKXUUjrpnJSMMm8EyCdZw==
Dell,2.3379931041147524,16,1000,14.353883804598643,2.665345934576956,32114.82080257049,ed452aaa31a310735f7ffcd56cb9248651bd8acbd6c69fb96fafc6953236dd84,gAAAAABoGROXVmQ3HxnbEE0BfzM_0vOB_K0EMxtkXvmd6VnVhjNmnnpTfhX7VjofQs8jiYgzmtwKrfD4sx8Q6elNbu0_RYZB9HrOgzogWigk_iFJLNQu7Ho=,gAAAAABoGROXWce3aLlQF2RJ6MOjpOFHzWd1PW0x0lZPm8mNfAK2SPV-RRLAXbxrHW-QZTkL0Mp25NRtGikV-pYNOt5qKQXtvQ==
Dell,3.5071336214950284,16,256,14.006527281573184,2.9526637396085054,9929.514355970863,dec7b1d514c07bbe63b2c519099c481a97e24d85c32cac666b144707e78c6661,gAAAAABoGROXpSls3dcP86eDWkW4mJQH28urOERI26yNbcLSSJkSOJB-LfUwK-IdUT-IXz9VLtQU71z_TEM3EBtIAGU_kvE8DbzV5p7xlG8SCE1lpn4dtPk=,gAAAAABoGROXYE8lueM_rXv_kf4a_7DIBoK3BbpTJ9V3GR6nPf21jzMJjmVyjyBg-wCdGg13UfUuRGvfxl-Y2ByiV6jvd7o-NA==
Lenovo,1.511580057511507,8,1000,15.237159097780152,2.7781652022295886,31623.8142296768,2d27e50e39363c6a49605a4ec8e9d736b62c064415b155412dbae2d4829a72c0,gAAAAABoGROXE29bb43pAo_0b_qJ7MulkdQym57xk_5ITCsQqyx2rWuIW-DiPqN5pY_do4g7gUcw9vDgWcVSzbl_EHdZAKQXmS6YrSjJ69E2Gft8YNNRtDk=,gAAAAABoGROXJ1SB8zpWOksvpyIfPaPo-ncuXhYiTcodTj8hGrBC_DPSU0mZ-XSnOBkc0Ubw_ll-HfO_WxpjDpnTY7qkJ50hYQ==
Lenovo,2.3337479292278607,4,256,14.205743311362054,2.2627738922178398,9264.933977469056,652e45cefdf8571ad409a4c6e3cc79d84c9ebed27f369f963f0cc0107f8f9d21,gAAAAABoGROXWrEWxIlQiDi0d1sJkoDNOnqLLZe2kDS_xYtxa0jIaeHC2OdDHhOVdEn6BcOMNoxw-WqOG2Q4-exetcADMrCNklTSEVlpsZHKOST3wX_SDTs=,gAAAAABoGROXJUHNL1QkFLYwTIQd2GXq2wbChUDcN7UApjF2rGyYQBC2EQjtLOw0vX-lSXTsCm0_Aio_iDpo5fFCkwS3MF49Wg==
HP,2.4954217339773583,4,1000,14.244407402798624,2.2697487345791068,31549.79984535232,0255d396cd032c9138f6ffd46972885178db193b25a91312565920c91edb9178,gAAAAABoGROXmTVt9mFCGujRK4B619ulvReFYPseznfAmf_U9Q19XTYQCiPCEMqM9li89E-yZQSioSZyC8DaIDU3N8uC6dXCWOnddNJXRvpJdXDQq2ad7bA=,gAAAAABoGROXnld4UphZuXtOoepJ_MNaTdoNy9lrLAeQspXnN5P0N045ZG8EUR1UU2p8p4XHoMCkOEQQv8viOMlXR8FljQpgcw==
Asus,2.843489007344808,8,512,13.577575661456388,2.5797482457025045,16729.550875026107,625987ba72165c964b59d7fabea4812c983696715f9e3203415281c66406fb89,gAAAAABoGROXk0dRB5Q-CG9BlUTvUDDsxPEbdphlTuIA54POUrxBtuN3RDXE-BPmULGqnqar1liJiidRiPG7-SuQjK0piWRxxRiKml5CKPuezSNTCxb68wQ=,gAAAAABoGROXQvSDgELsIiF4QQKtahgXuQZblKJknjq9zhz-B2Jl2iWeyLthJ1d0lenZ2KnhMszruQahOsluJszC8Fx94Qnr_g==
Asus,3.799639041031901,8,1000,12.853006544044046,2.151677563878617,31747.60460557713,12b6528f5ac80e5cb439f9a807d261eccd39a7607f80dc1a47c4405a8bd1d483,gAAAAABoGROXHfc9-0pY9ItIP8n4dcMehbNU-3TwsGuQvy7ovT-_rE9eJdYdSUY-k7ZHfL-Wxikx3kfI3yCZfgRBGnpbG-RqquJon3gGGG20Ns-WOBdecHQ=,gAAAAABoGROXfTBa23MWVTL-6Znzd6iW1GcbC1IXXVReGqaAeRkzlxDcoNGT0TmmCqvwxPSzI8uNKKqwXpxB2HCSKDU-C2V_vA==
Lenovo,2.3658649859149032,32,1000,13.893586167513153,3.8793710590307815,32817.51657673146,d6ebcbe3ebd36677116c133cb727bdc1c09dd31c53dc2a141ea19ae7e9cbd715,gAAAAABoGROXx5GVmO4lWNB1Tl3zlfZgWsp-AGhBQ38peWJwCrATjLMI6Befck3ljivjcmLRcM9Kywdh_Rp--Wtk0bzSt_iuoecO8CH96CCPYiCoUc-QqlA=,gAAAAABoGROXab32syRcqtCWQ9TQGF86baIHF5abzSoB1JegZvREiQyRRWVnkXg4fA0SW-AOnXk68RpPfnWDQ2g5giSE8Zfl4Q==
Asus,2.367383004740569,32,256,11.710954152610404,2.8619801495267057,10605.76645913327,e768cdc66143f7c83c77a097084ad0d2bf67098c9a661a45762b7ede4fa7d454,gAAAAABoGROXt975Gjq2YTnz-K_61au85OqCIXw3Z-c_ofb1WxC8G3VGfjMdTsauD0C75P-BRWwDxXMys8ElZiy9AYE3CMZTHqvTzd1aAOSlZIX1RypNvb0=,gAAAAABoGROXlHONqnJztlY_kORYouTvv4tcCBW8ZOfmNQtmxrsDY1oQM5_VpOtHMFXqyzJazy61lIMrRsCouSXTvcvfagwL4w==
Asus,3.343753120274371,32,1000,16.769080033898508,2.839237903307213,32810.02391415497,412ffd74cb04923222c33671aac8652a9aa5789d35a3bf2dcb0107494bb4b3d4,gAAAAABoGROXGE6wmEDK141veyM0oqoVo295nWFbatOQuucz8m7hUw99PI-HqMLN6iweVq9WRvCWR4WVx6t75NNiZABCEzkxz6Z1Ah_gUOYxJe0LeM-G2H4=,gAAAAABoGROXn46IvPdCDS23d0Yo-jsKKWgGYBg8-D-EHUIkusj9sgkykE5b79BIC0AkvAaYHOpznLH_T5Vq4Qe1jy-LXEzUrg==
Dell,2.630544852224518,8,512,15.286464581759589,2.9959948827132954,17059.609275297906,0bfcb30df696e40089e724d7d8447b405163b82f2a609ad12db0214db50ead94,gAAAAABoGROX-wYBN8Tp1ReVn-eVIYnsQyvBXHYTKhwGoEvKcz43NqP6s8mXn56yNw5Q6nyy9iFiE7DMq17nENplRYc4l4PBNOneKYKo9Ke_M_OoucR-eXg=,gAAAAABoGROXb12fBqM9SDJdS2thmiiH3CMPuvnAYmxnyigswQHR8xV0yvfzM5C9mIOpBuvet1xJyezUdMM8m7vXtcArxzUMmQ==
Lenovo,2.061512057349955,8,256,16.71480270012708,3.988388822629165,8973.58968596835,4c2d77ffc3a39a47bc67ccbda5d2f30293c0401cbf87baa33e66a067c594150c,gAAAAABoGROXab0XZ8Wb0zOryH3IULY7frNfGwL5eHdFuRCTEEFkNn3HMfTeguSWAj5OSJNM_zsTlQ65NN6QmOEgvdZSKpASFPgbuEsCgvG9AqCAijhELvE=,gAAAAABoGROXiruC6jpz9LDsxDEWBFoItQXG2FYaONJzk6uf1wdGk7JNhzdQWad451GF3cxkQoRT2P5uOunZdn7wMDpaHJrSEQ==
Acer,2.6310987903317336,16,256,12.36036429397978,4.611901644450471,9912.491624645294,20da83692f8fd2b7941383ca2b0706a7f29b84b742b5c4480f43bce03aab1f11,gAAAAABoGROXc53ovKx55HR3fJJxEHQx-A6xl909V0VTwfJ7uNaHSOhAint_uI5BKVm5wCuXiAhjZsqnzeHRLoG46WP6Z7RDzBSAPdrLEjmbeTqDMUu1s7k=,gAAAAABoGROXo1sa4fEw0aj6gLwwKeRCcpVIZWBhErEkNidXHQGweetG9qfV-5XbjsRb3EAJSVjCeSghGIVTtCSglWTg7X3uPQ==
Lenovo,1.8521425509494995,32,1000,16.276046121059167,4.277260797666916,32801.64628030737,a166ef232bb8fe9b718ec02934b7ae843c9a54f0cb3e780d0ec0c7343dcbe94a,gAAAAABoGROX6qGGzfY4FX6BjdMiXBcjo5A_3WLY6JZKLu2dDX0WHrMWdp0BtSZCmMJ4wkaS39F79Fr9w5xgpf4i0dnuI0FOgudThfX_eBPq0RE99ZfMzDk=,gAAAAABoGROXUSJS05YlsGMfuVUdCxOBwpPrJcbAtWgJlXk8MOGP74AbEb9mfNLdJa7j-V0RfmkTQW2q0MPxhDbJ_VZevnFdmQ==
Acer,1.9409674662655585,32,256,15.852739907381231,4.182587690675285,10174.195207302795,dad529924f59169af1353c38bc3b3c6fbfea4f6a096a4afad994cb8d54caddd1,gAAAAABoGROXphoaYha4vqUyQJQRn2Kv3R5P-n6bGpvB2X7MY24kiAfz6K87i4M0aZ6e2GFVRSd0ZDat6txBS6tjYdhuFZL8WPEvECD6KJ-dM5gsHUgNh_8=,gAAAAABoGROXWra2yJBBNOYX6MUL0vyt0UTgPnisQR2-20Ho5HQe2NuZYG4G01WaWOjNtY-VFL3YBxumIX-7f_u9rsWYYcELqQ==
Dell,2.7459194318486992,32,256,15.06291447474604,3.453173556802548,10325.364732735776,36a79cb64e6a556c7fe1f8828546a70ff50654e5fce7963737899e33ebbf95e0,gAAAAABoGROXKnI4_l-BPRIGYJfnTMzTSqFgAOh-BivT_YtBiI7KUNcfIoP2GBp9BVcWl0BSDTVzMKpmtdCfrhCI4Dxth1t4Cw4pUaYRzeKRBEz64In5tr8=,gAAAAABoGROXTegB_agn265shRDwYdWp7uZp2O1tbWUt9rkm9EorqbydmY1FeMLCIfJntKOpeTpCHOE8UX4Xeep1BNeGVu30gQ==
HP,2.5473136237613696,4,256,14.750175116511237,4.081416670902235,9221.138434690329,5117640f2a737f124847e18d716399a1cb47082b202aefa3c3290f0185efb0cf,gAAAAABoGROXqZXh6ULlwwioaET1s8y9GvZR6os2ApGEibVWNwkpZQ3zcOsadnYk7AxN-eJD9kd48Rdy0z3eEx2i56_I7Xdg-Ttpc4SrT7LWJGADleHEWxk=,gAAAAABoGROXIWxisc292sWouKop2laLxRjRQZAswi23BdOblFUq-WsJrXFWwYMiyltz3CyWAZ45UlRp9_wco8MTeo82Covx9w==
Asus,3.78711475267025,16,256,12.89929799160722,3.658287104100749,10233.785822237818,4495eba2f9fb5bfa52d53962e6cfad51673111e4f0716b8383fa1e7c98d22c1c,gAAAAABoGROXAyCR-INfAAJwqkpiNOuF7h_9c0J3MQ0sLDRFBi5y4F92Vn7AUDR6J6d1suRky55Y2-Yldl5oWhkWfOxlkrgb5fcmGKVaEaQNNhiXcTZRLnI=,gAAAAABoGROX7H9bChJ9z3xvp7ZSA6NwTHPC5DK_RKu8eO2BqWhamOcuezuxHZ5Ig6n4Sulg_PufMHvcJSHruq3pnKSSPRlORQ==
Dell,2.4059847477915826,32,256,15.898464709790185,2.648751584559587,10333.321560418655,2cf58ce9b5f77c5d5bfaacd02ba1249785d6a4776bdddcfdff334675f38b2e12,gAAAAABoGROXdNF4iwKzbCdaSQrD--NT0GMBlxjXO8fqADgWn7GLx3TSYHpCb3aHBCmgp5wWOaXcDQEa--iQlOIos9PyKB5AQXMrxVbqlxpi_lW1H3vx7ng=,gAAAAABoGROXxgtRea7L2RIDe7KveDw8iUo3g_Y_2lAgOVnqZjvI9njwEB7Zi7OthPmw7R5LWmkhWhyI34ZtmNh7iqNxrGT6MA==
Asus,2.951470875695109,32,256,14.009092768878403,2.625765103223152,10781.539201207572,b3aacc196fca93e062f2e212b276e7c3f8177e2a6435b41dd439248a8e37deb7,gAAAAABoGROXAR7ifpn0vA8sJ9SFVdadHOIJ0UjgrZgMx3QkbvoWkteYOawIDPXc67F9sLuLhFrHnv9Lx2AE_zfIWL6eGELJYt_Lrr46BBh3ZXrW-tN9RlU=,gAAAAABoGROXq12qRPHVIe_qGUG-G87yhkcex5pzVgch4D87b-BE-2ndKMaVcaeDYyouO9Ccizb9duLANIWjYnfgBxNr5E89KA==
HP,3.080660719798826,32,512,11.425349455347712,2.8891760206258503,18167.2998292549,c9d5ca3808062fe1a2d129d9d871dcee74ace265c16d50473804763adee3cfc4,gAAAAABoGROXstoplwUaHvzu7MQS0SK8tXPb-Axk8mFzKf7LzzhNwOGAZ1a2zZ5RzEjBCSlJqjpBGa0ySQYvMEO0anQyP-xYz_APq_tYUEbrwLNsBdChnYE=,gAAAAABoGROXdjnn6Sq26r3K7pqKR4LobvXpuE8NyR_Kx5Hs7vQJHGBQ5W9lRyUcqpz23y92tY1tGN-bYQ68s9Rzst4HUDfqfg==
HP,1.532736141470834,4,1000,12.87717896513078,4.73240801290944,31381.405548006263,87738d99784dd64fde186fbaac9e867337bc1351a39704e236786aa4ebc8e70a,gAAAAABoGROXIZn9znaTzyFvGG9mg4QIYrjs3uyG0iUUiT4HsflyqWlEJryQiWeTXa9Qbdz9RoPVju07W6EpQ-F8Ky-6s08e7H9xB88Ymmvlh6Hdk5TvI9M=,gAAAAABoGROXOee9cP16pp75lUiTaY0pUNeTESN5WizzBfHf3ICQPhpsOTcUIzU_COvsIg9G41fBCeS_Q9eRO_-i0exLsElKgg==
Dell,3.1588434300417765,4,512,16.611782591271965,3.642244521139178,17124.220074695466,e70393ae6553a7fcf02989c9245cad822883813eabeb61680087b7281388c076,gAAAAABoGROXdaFQ0FIPNU954a2-XhG8sSmvP1r2Uy9MMZFcTA4k-bdjmceVxubYfwzjqXEpAcRBpLqBUnU_10vZg9CBxNa6BloYUmFa_EZ4PpjeV999H0k=,gAAAAABoGROXDSOb8fYPbs_VNYQLd2c6Nw5s_a1yzSsBgQz5C5s4mnd4VfcQOdacL6fs1IMNQKwXuy75osHZTqOE4KMVOMeZ3A==
HP,1.9450899171743783,8,256,16.104081563629077,4.201716131005608,9280.14242169389,a27db21618053a407d5fbfbd3b2de770b2fc319573362233040ae7dfeb4c1ae4,gAAAAABoGROXJHK9eA_rEt6si2rARHeg-GNFKegbqwoK6jWy_VtJYBczLxO4BR18-epYSlCzmnUJrwiZbtls8XMGD7yScWuRMudI4H4cLHVbDoRYvHGFUtY=,gAAAAABoGROXXtA5O5C8QjQCtjf3DMuykpFo86ZrGZynXWbTYtpHP803eQ8Seiv__q7PP5n_GBWIhFfuawWCEFoG8CldAAybfQ==
